Event	ID	Name			Wwise Object Path	Notes
	441888572	AudioEvent_Hatchet_Reload_Out			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Reload_Out	
	908731705	AudioEvent_Hatchet_Special_Hit			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Special_Hit	
	1067517634	AudioEvent_Hatchet_Throw_Loop_Stop			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Throw_Loop_Stop	
	1989872309	AudioEvent_Hatchet_Reload			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Reload	
	1997703494	AudioEvent_Hatchet_Charge_Cue			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Charge_Cue	
	2579866350	AudioEvent_Hatchet_Charge_Full			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Charge_Full	
	2714549387	AudioEvent_Hatchet_Break			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Break	
	3805469998	AudioEvent_Hatchet_Swap_Out			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Swap_Out	
	3813668371	AudioEvent_Hatchet_Swap_In			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Swap_In	
	4202837738	AudioEvent_Hatchet_Throw_Loop_Start			\Default Work Unit\Powers\Hatchet\AudioEvent_Hatchet_Throw_Loop_Start	

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	797047547	vo_killer_huntress_attack_050	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_050_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_050		11042
	802831409	vo_killer_huntress_attack_051	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_051_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_051		7145
	813274910	sfx_hatchet_charge_cue_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_charge_cue_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Charge_Cue\sfx_hatchet_charge_cue_02		7283
	817426231	sfx_hatchet_impact_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_impact_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Break\Hatchet_Impact\sfx_hatchet_impact_03		9174
	826590650	vo_killer_huntress_charge_119b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_119b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_119b		5885
	843740480	vo_killer_huntress_charge_115	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_115_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_115		6833
	858654744	sfx_axe_clean_metal_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_clean_metal_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Clean\Axe_Clean\Axe_Clean_Metal\sfx_axe_clean_metal_03		6745
	860587432	sfx_hatchet_special_hit_blood_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_special_hit_blood_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Special_Hit\Hatchet_Special_Hit_Blood\sfx_hatchet_special_hit_blood_02		13817
	867060426	sfx_weapon_axe_attack_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_attack_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\Axe_Attack\Axe_Attack\sfx_weapon_axe_attack_04		16120
	874484031	sfx_hatchet_swap_blade_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_blade_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_Out\Hatchet_Swap_Blade\sfx_hatchet_swap_blade_04		3246
	878698150	sfx_hatchet_swap_blade_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_blade_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_Out\Hatchet_Swap_Blade\sfx_hatchet_swap_blade_03		3659
	886443413	sfx_hatchet_reload_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_reload_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Reload\sfx_hatchet_reload_03		27583
	893165535	vo_killer_huntress_charge_109	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_109_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_109		5045
	895617422	vo_killer_huntress_attack_052	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_052_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_052		8271
	935313356	sfx_hatchet_special_hit_blood_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_special_hit_blood_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Special_Hit\Hatchet_Special_Hit_Blood\sfx_hatchet_special_hit_blood_01		13019
	962408441	vo_killer_huntress_attack_048	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_048_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_048		8158
	962543920	vo_killer_huntress_attack_049	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_attack_049_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Attack\Huntress_Attack\vo_killer_huntress_attack_049		7445
	978005179	sfx_hatchet_swap_metal_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_swap_metal_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Swap_In\Hatchet_Swap_Metal\sfx_hatchet_swap_metal_03		6570
	981765799	sfx_weapon_axe_arm_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_arm_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\Axe_Arm\Axe_Arm\sfx_weapon_axe_arm_01		4385
	992353718	sfx_weapon_axe_attack_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_attack_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Attack\Axe_Attack\Axe_Attack\sfx_weapon_axe_attack_03		18005
	992617743	sfx_hatchet_special_hit_blood_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_special_hit_blood_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Special_Hit\Hatchet_Special_Hit_Blood\sfx_hatchet_special_hit_blood_05		16516
	995044520	sfx_hatchet_charge_cue_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_charge_cue_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Charge_Cue\sfx_hatchet_charge_cue_01		8630
	996543955	vo_killer_huntress_charge_114	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_charge_114_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Charge\Huntress_Charge_Cue\vo_killer_huntress_charge_114		5719
	1011364295	vo_killer_huntress_hurt_008	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_hurt_008_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_Huntress\Grunt_Hurt_Huntress\vo_killer_huntress_hurt_008		26379
	1015235906	sfx_axe_pull_out_add_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_axe_pull_out_add_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Pull_Out\Axe_Pull_Out\Axe_Pull_Out_Add\sfx_axe_pull_out_add_03		2672
	1017567646	vo_killer_huntress_throw_074	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_074_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_074		5060
	1019196118	sfx_weapon_axe_arm_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Weapons\Axe\sfx_weapon_axe_arm_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Weapon_Arm\Axe_Arm\Axe_Arm\sfx_weapon_axe_arm_04		5842
	1027731612	sfx_hatchet_impact_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Powers\Hatchet\sfx_hatchet_impact_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Hatchet\Hatchet_Break\Hatchet_Impact\sfx_hatchet_impact_04		9321
	1037299228	vo_killer_huntress_throw_069	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_killer_huntress_throw_069_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts_Specific\Huntress_Throw\Huntress_Throw\vo_killer_huntress_throw_069		6383

